applied_row_week,WALCL,WDTGAL,RRPONTSYD,net_liquidity,growth_26w_log,growth_13w_smooth,p_raw,p_applied,p_raw_source_week
2012-11-09,2830.791,23.97,0.06,2806.7610000000004,0.01667113028217662,-0.01529737767034122,6.153846153846154,5.0,2012-11-02
2012-11-16,2877.244,26.859,0.06,2850.3250000000003,0.036210728309254675,-0.010493280479802653,9.615384615384615,6.153846153846154,2012-11-09
2012-11-23,2871.161,15.639,0.06,2855.462,0.027452372304819495,-0.006085617205255279,11.153846153846153,9.615384615384615,2012-11-16
2012-11-30,2851.362,16.103,0.06,2835.199,0.02179693330806085,-0.0023456421809362406,15.0,11.153846153846153,2012-11-23
2012-12-07,2859.807,21.431,1.18,2837.196,0.014273116604540892,0.0004591127840242515,16.923076923076923,15.0,2012-11-30
2012-12-14,2917.26,31.399,1.18,2884.6810000000005,0.018490116756609554,0.0035817934930038185,19.23076923076923,16.923076923076923,2012-12-07
2012-12-21,2920.231,75.017,1.18,2844.0340000000006,0.04093064891306762,0.008355939880883423,26.53846153846154,19.23076923076923,2012-12-14
2012-12-28,2907.3,55.679,1.18,2850.4410000000003,0.0378259864136727,0.013206009843219218,30.384615384615383,26.53846153846154,2012-12-21
2013-01-04,2917.189,84.458,1.18,2831.551,0.02293082091557214,0.01698933114771036,36.53846153846154,30.384615384615383,2012-12-28
2013-01-11,2928.728,47.338,1.18,2880.21,0.03182089547733464,0.02143502002984909,40.76923076923077,36.53846153846154,2013-01-04
2013-01-18,2963.812,77.177,1.18,2885.455,0.03144020173297331,0.023662965119787265,43.07692307692308,40.76923076923077,2013-01-11
2013-01-25,3011.697,81.243,1.18,2929.2740000000003,0.042456997431741486,0.026233850154961866,44.23076923076923,43.07692307692308,2013-01-18
2013-02-01,3008.704,71.305,1.18,2936.2190000000005,0.04841619865153848,0.03005508823856634,45.0,44.23076923076923,2013-01-25
2013-02-08,3014.975,48.137,1.18,2965.658,0.047148066737474924,0.032399467965896975,45.76923076923077,45.0,2013-02-01
2013-02-15,3074.225,42.358,1.18,3030.687,0.07474364824742767,0.03536353873037182,47.30769230769231,45.76923076923077,2013-02-08
2013-02-22,3095.15,40.703,1.18,3053.2670000000003,0.08267507467941863,0.0396114389130333,48.84615384615385,47.30769230769231,2013-02-15
2013-03-01,3090.6,15.966,1.18,3073.454,0.09790982060283755,0.04546627639724689,51.15384615384615,48.84615384615385,2013-02-22
2013-03-08,3108.805,48.96,1.18,3058.665,0.09028312162226135,0.051313199860148456,54.23076923076923,51.15384615384615,2013-03-01
2013-03-15,3165.396,28.448,1.18,3135.7680000000005,0.11866035867284896,0.05901860308447457,57.69230769230769,54.23076923076923,2013-03-08
2013-03-22,3206.888,71.131,1.18,3134.577,0.13240792604775,0.06605531671021937,60.38461538461539,57.69230769230769,2013-03-15
2013-03-29,3202.256,53.218,1.18,3147.858,0.13922718196813294,0.07385540867594707,61.92307692307692,60.38461538461539,2013-03-22
2013-04-05,3215.432,60.06,0.12,3155.252,0.14295009293894848,0.08308766037005297,63.46153846153846,61.92307692307692,2013-03-29
2013-04-12,3227.762,52.487,1.19,3174.085,0.14047337671713966,0.09144554354234564,69.61538461538461,63.46153846153846,2013-04-05
2013-04-19,3295.109,121.204,1.19,3172.7149999999997,0.1327628557424418,0.09923959385076629,75.38461538461539,69.61538461538461,2013-04-12
2013-04-26,3318.649,167.621,1.19,3149.8379999999997,0.12200608549106158,0.105358754470714,75.76923076923077,75.38461538461539,2013-04-19
2013-05-03,3317.194,184.624,1.19,3131.38,0.1396988252311155,0.1123804949768353,76.15384615384616,75.76923076923077,2013-04-26
2013-05-10,3324.615,133.62,1.19,3189.805,0.12792863692906917,0.11859438499157332,76.92307692307692,76.15384615384616,2013-05-03
2013-05-17,3354.269,69.489,1.19,3283.5899999999997,0.1415043131826305,0.1237298207558197,77.6923076923077,76.92307692307692,2013-05-10
2013-05-24,3398.713,25.206,1.19,3372.317,0.16636639382857762,0.13016761453652423,78.46153846153847,77.6923076923077,2013-05-17
2013-05-31,3385.128,14.298,1.19,3369.6400000000003,0.1726937850125067,0.13592022718342187,79.23076923076923,78.46153846153847,2013-05-24
2013-06-07,3400.183,41.025,1.19,3357.968,0.16851978862399594,0.14193843233740144,80.38461538461539,79.23076923076923,2013-05-31
2013-06-14,3410.842,39.284,1.19,3370.368,0.15560761529277664,0.1447805290004728,81.15384615384616,80.38461538461539,2013-06-07
2013-06-21,3470.53,117.287,1.19,3352.0530000000003,0.16434952708818218,0.14723757523435219,81.53846153846153,81.15384615384616,2013-06-14
2013-06-28,3478.672,94.271,1.19,3383.211,0.1713515393783613,0.14970867965052362,81.92307692307692,81.53846153846153,2013-06-21
2013-07-05,3492.742,106.048,1.19,3385.5040000000004,0.17867816938812855,0.15245699322353745,82.6923076923077,81.92307692307692,2013-06-28
2013-07-12,3504.095,75.254,1.19,3427.651,0.17401197876167968,0.15503688568850207,83.46153846153847,82.6923076923077,2013-07-05
2013-07-19,3537.861,67.165,1.19,3469.506,0.18432962088197544,0.15900355993000467,84.61538461538461,83.46153846153847,2013-07-12
2013-07-26,3574.574,50.966,1.19,3522.418,0.1843930748424341,0.1638025591108795,85.38461538461539,84.61538461538461,2013-07-19
2013-08-02,3571.797,109.693,1.19,3460.9139999999998,0.16441001678361375,0.1657034199995332,86.15384615384616,85.38461538461539,2013-07-26
2013-08-09,3585.359,62.679,2.26,3520.4199999999996,0.171481370417096,0.16905363026784295,86.92307692307692,86.15384615384616,2013-08-02
2013-08-16,3646.323,57.157,1.21,3587.9559999999997,0.16879335452756053,0.17115278729437605,86.92307692307692,86.92307692307692,2013-08-09
2013-08-23,3645.668,41.527,5.0,3599.141,0.16448304098768196,0.1710079139989225,86.53846153846153,86.92307692307692,2013-08-16
2013-08-30,3644.456,25.064,5.0,3614.3920000000003,0.16212164275787805,0.17019467228702803,86.15384615384616,86.53846153846153,2013-08-23
2013-09-06,3654.182,36.359,5.0,3612.823,0.1665109149471898,0.17004014354265828,85.76923076923077,86.15384615384616,2013-08-30
2013-09-13,3662.035,30.02,5.0,3627.015,0.14553587578181057,0.16926539434950708,85.38461538461539,85.76923076923077,2013-09-06
2013-09-20,3722.192,60.914,5.0,3656.278,0.15395145333677784,0.16846554252247598,84.61538461538461,85.38461538461539,2013-09-13
2013-09-27,3734.018,46.017,6.244,3681.757,0.15666786235942604,0.1673360289056348,84.23076923076923,84.61538461538461,2013-09-20
2013-10-04,3747.387,57.533,2.702,3687.152,0.15578597831058522,0.16557509113043917,82.6923076923077,84.23076923076923,2013-09-27
2013-10-11,3758.663,23.393,0.425,3734.845,0.16268691655914963,0.1647039324994753,81.92307692307692,82.6923076923077,2013-10-04
2013-10-18,3813.599,31.866,2.97,3778.7630000000004,0.1748090191890277,0.1639715785230947,81.53846153846153,81.92307692307692,2013-10-11
2013-10-25,3839.033,35.691,15.74,3787.6020000000003,0.1843820782223136,0.16397073262923928,81.53846153846153,81.53846153846153,2013-10-18
2013-11-01,3843.396,30.725,5.456,3807.215,0.195424148765043,0.16635643508934922,84.23076923076923,81.53846153846153,2013-10-25
2013-11-08,3851.623,30.596,6.715,3814.312,0.17880052131122998,0.16691944669659028,85.38461538461539,84.23076923076923,2013-11-01
2013-11-15,3907.424,34.247,3.97,3869.2070000000003,0.16411224043473202,0.16655936099714191,85.0,85.38461538461539,2013-11-08
2013-11-22,3906.62,47.871,6.121,3852.6279999999997,0.13315546762773434,0.16414954766176137,82.3076923076923,85.0,2013-11-15
2013-11-29,3925.876,45.433,5.721,3874.722,0.13966800456398518,0.16242234472376962,81.15384615384616,82.3076923076923,2013-11-22
2013-12-06,3932.626,32.379,11.095,3889.1520000000005,0.14685510987930156,0.16091035971854742,80.38461538461539,81.15384615384616,2013-11-29
2013-12-13,3993.955,21.49,34.461,3938.0040000000004,0.1556520587448801,0.16168852763878358,81.53846153846153,80.38461538461539,2013-12-06
2013-12-20,4008.062,116.998,11.105,3879.959,0.14625159261835735,0.16109623066044348,81.15384615384616,81.53846153846153,2013-12-13
2013-12-27,4032.575,93.893,42.245,3896.437,0.14123728728403664,0.159909263346952,80.38461538461539,81.15384615384616,2013-12-20
2014-01-03,4023.64,162.399,197.755,3663.486,0.078912365676147,0.15399590852891828,77.6923076923077,80.38461538461539,2013-12-27
2014-01-10,4028.185,110.758,43.545,3873.882,0.12238191812958256,0.1508955240343362,76.92307692307692,77.6923076923077,2014-01-03
2014-01-17,4071.528,87.926,46.752,3936.85,0.12636869044778778,0.14716934490039468,75.38461538461539,76.92307692307692,2014-01-10
2014-01-24,4097.914,96.724,93.711,3907.479,0.1037447234203036,0.14096647145408622,73.07692307692308,75.38461538461539,2014-01-17
2014-01-31,4102.138,95.632,94.276,3912.23,0.12257482786559037,0.13536267753874373,71.92307692307692,73.07692307692308,2014-01-24
2014-02-07,4109.285,77.423,100.382,3931.48,0.11043564464564203,0.13010384087216004,71.15384615384616,71.92307692307692,2014-01-31
2014-02-14,4119.474,32.564,94.026,3992.8840000000005,0.1069310957979948,0.12570529128471872,70.38461538461539,71.15384615384616,2014-02-07
2014-02-21,4149.224,49.75,83.299,4016.175,0.1096347512584533,0.12389600541015862,70.38461538461539,70.38461538461539,2014-02-14
2014-02-28,4159.972,27.427,130.111,4002.434,0.1019790226984298,0.12099685295896206,69.61538461538461,70.38461538461539,2014-02-21
2014-03-07,4171.762,45.744,76.183,4049.835,0.11418667834151763,0.11848389668682484,68.84615384615384,69.61538461538461,2014-02-28
2014-03-14,4181.361,42.797,66.2,4072.3640000000005,0.11581367027424923,0.11541940526600708,68.84615384615384,68.84615384615384,2014-03-07
2014-03-21,4222.081,118.033,76.145,4027.903,0.09680020304799901,0.11161545222213337,67.6923076923077,68.84615384615384,2014-03-14
2014-03-28,4226.971,89.067,101.944,4035.9599999999996,0.09185410774737138,0.10781674610392834,67.6923076923077,67.6923076923077,2014-03-21
2014-04-04,4236.441,107.199,106.045,4023.197,0.08722251586907363,0.10845598842646116,68.07692307692308,67.6923076923077,2014-03-28
2014-04-11,4244.188,54.528,89.023,4100.637,0.0934360091028927,0.10622938003979271,67.6923076923077,68.07692307692308,2014-04-04
2014-04-18,4283.967,134.483,71.744,4077.7399999999993,0.07614620597949932,0.10236611200377052,66.53846153846153,67.6923076923077,2014-04-11
2014-04-25,4296.339,150.225,147.951,3998.1629999999996,0.054101904466378886,0.09854743362269938,65.76923076923077,66.53846153846153,2014-04-18
2014-05-02,4296.049,148.343,208.222,3939.484,0.03415179954589945,0.0917456622134924,60.38461538461539,65.76923076923077,2014-04-25
2014-05-09,4303.143,96.998,193.706,4012.4390000000003,0.05063897813545062,0.08714591863578537,58.46153846153846,60.38461538461539,2014-05-02
2014-05-16,4336.649,62.954,183.187,4090.5080000000007,0.05561959123669951,0.08319887982337804,54.61538461538461,58.46153846153846,2014-05-09
2014-05-23,4327.56,31.128,220.722,4075.7100000000005,0.05628945180618649,0.07909539525012675,53.07692307692308,54.61538461538461,2014-05-16
2014-05-30,4322.654,22.95,171.269,4128.435,0.06342448223812604,0.0761296613685649,52.30769230769231,53.07692307692308,2014-05-23
2014-06-06,4330.917,31.902,127.401,4171.6140000000005,0.07011187227834371,0.07273929167139769,51.15384615384615,52.30769230769231,2014-05-30
2014-06-13,4340.904,42.42,110.875,4187.609,0.06145593070270999,0.06855792708897158,50.38461538461539,51.15384615384615,2014-06-06
2014-06-20,4368.168,147.619,88.388,4132.161,0.06297592811126083,0.06595605978614558,50.0,50.38461538461539,2014-06-13
2014-06-27,4368.348,108.064,119.673,4140.611,0.06078081567420676,0.06356580654974829,48.46153846153846,50.0,2014-06-20
2014-07-04,4377.031,101.085,148.492,4127.454,0.11924559886090125,0.06602912062604274,50.0,48.46153846153846,2014-06-27
2014-07-11,4383.401,56.503,144.921,4181.977,0.07652699618294569,0.06472842732450836,48.46153846153846,50.0,2014-07-04
2014-07-18,4398.201,63.737,105.841,4228.623,0.07149549698670325,0.06437068047890865,47.69230769230769,48.46153846153846,2014-07-11
2014-07-25,4410.746,55.807,136.74,4218.1990000000005,0.07651585068258264,0.0660948301878474,50.38461538461539,47.69230769230769,2014-07-18
2014-08-01,4406.637,70.123,115.757,4220.7570000000005,0.07590695194647493,0.06930676498789166,51.15384615384615,50.38461538461539,2014-07-25
2014-08-08,4410.111,69.324,123.782,4217.005,0.07010921512112384,0.07080447552525114,51.53846153846154,51.15384615384615,2014-08-01
2014-08-15,4431.923,68.67,135.622,4227.630999999999,0.05712801207167335,0.0709205078971722,51.53846153846154,51.53846153846154,2014-08-08
2014-08-22,4412.924,32.225,150.444,4230.254999999999,0.051932317791895055,0.0705853437422267,50.76923076923077,51.53846153846154,2014-08-15
2014-08-29,4413.736,29.547,179.845,4204.344,0.049215600439826236,0.06949235283466518,50.0,50.76923076923077,2014-08-22
2014-09-05,4415.587,21.036,151.016,4243.535000000001,0.046720508754366424,0.06769301717897463,48.46153846153846,50.0,2014-08-29
2014-09-12,4421.408,31.872,160.299,4229.237,0.037797932321722696,0.06587317114966793,46.53846153846154,48.46153846153846,2014-09-05
2014-09-19,4449.588,123.965,156.936,4168.687,0.034355224987461075,0.06367157860168332,44.23076923076923,46.53846153846154,2014-09-12
2014-09-26,4459.05,118.905,162.317,4177.828,0.034547302624495166,0.061653616059397814,43.07692307692308,44.23076923076923,2014-09-19
2014-10-03,4450.26,126.568,212.481,4111.211,0.021640772109872475,0.05414555246316483,38.84615384615385,43.07692307692308,2014-09-26
2014-10-10,4455.403,85.309,182.531,4187.563,0.02097661431823653,0.049872446165879505,36.53846153846154,38.84615384615385,2014-10-03
2014-10-17,4474.36,101.413,121.915,4251.032,0.04161886361266181,0.04757424359864555,36.15384615384615,36.53846153846154,2014-10-10
2014-10-24,4481.616,124.596,135.424,4221.5960000000005,0.05437824996850732,0.04587135123602437,35.38461538461539,36.15384615384615,2014-10-17
2014-10-31,4486.754,118.66,134.69,4233.404,0.07195664730425405,0.04556748164816123,35.38461538461539,35.38461538461539,2014-10-24
2014-11-07,4486.585,104.204,122.9,4259.481000000001,0.05974803602500296,0.04477046787153654,34.23076923076923,35.38461538461539,2014-10-31
2014-11-14,4488.895,95.008,111.681,4282.206000000001,0.04579912965006613,0.04389901537756676,33.84615384615385,34.23076923076923,2014-11-07
2014-11-21,4492.759,79.634,167.377,4245.748,0.04087304689850449,0.043048302231921326,33.46153846153846,33.84615384615385,2014-11-14
2014-11-28,4485.931,71.901,148.284,4265.746,0.03271867718896152,0.041779308135700965,33.07692307692308,33.46153846153846,2014-11-21
2014-12-05,4486.19,57.606,166.328,4262.255999999999,0.021495586283655468,0.039838929484107825,32.30769230769231,33.07692307692308,2014-11-28
2014-12-12,4488.865,48.807,105.322,4334.736,0.034530782060906234,0.039587610233275776,31.153846153846153,32.30769230769231,2014-12-05
2014-12-19,4502.247,171.314,31.783,4299.15,0.039616814060446634,0.03999234785427467,32.30769230769231,31.153846153846153,2014-12-12
2014-12-26,4509.462,177.911,53.237,4278.314,0.0327156452623748,0.039851451134111565,31.923076923076923,32.30769230769231,2014-12-19
2015-01-02,4497.66,223.452,171.12,4103.088,-0.005920891038062052,0.03773132319965507,30.0,31.923076923076923,2014-12-26
2015-01-09,4499.524,176.363,143.749,4179.412,-0.0006135344451646825,0.03607054252554728,30.0,30.0,2015-01-02
2015-01-16,4516.077,159.73,95.4,4260.947000000001,0.007615027899397459,0.033454862855296176,29.23076923076923,30.0,2015-01-09
2015-01-23,4512.936,196.231,167.769,4148.936,-0.016556343873359174,0.02799835563669106,27.692307692307693,29.23076923076923,2015-01-16
2015-01-30,4500.064,194.311,163.553,4142.200000000001,-0.018787448186897406,0.02101804059891018,25.0,27.692307692307693,2015-01-23
2015-02-06,4500.348,157.25,145.65,4197.448,-0.004648438874303345,0.01606446560665585,23.46153846153846,25.0,2015-01-30
2015-02-13,4501.685,130.765,126.752,4244.168,0.003904016373343405,0.012841764585369484,21.153846153846153,23.46153846153846,2015-02-06
2015-02-20,4496.851,73.097,157.273,4266.481,0.00852709075648835,0.010353614112906705,20.384615384615383,21.153846153846153,2015-02-13
2015-02-27,4486.725,46.714,149.75,4290.261,0.020229293751477032,0.009392892310023283,19.615384615384617,20.384615384615383,2015-02-20
2015-03-06,4487.583,52.446,95.1,4340.036999999999,0.022486225119447895,0.00946909529739193,20.0,19.615384615384617,2015-02-27
2015-03-13,4489.279,27.237,84.389,4377.653,0.03449113748591034,0.009466045714699937,20.0,20.0,2015-03-06
2015-03-20,4495.888,87.56,151.424,4256.9039999999995,0.02094101737559235,0.008029445969711148,18.846153846153847,20.0,2015-03-13
2015-03-27,4480.603,71.325,65.389,4343.889,0.038978535555005876,0.008511206761451999,19.615384615384617,18.846153846153847,2015-03-20
2015-04-03,4481.799,65.529,31.623,4384.647000000001,0.0643914885632059,0.013919851346164917,24.615384615384617,19.615384615384617,2015-03-27
2015-04-10,4483.419,44.254,96.443,4342.722,0.03638239863748909,0.016765692352522902,27.307692307692307,24.615384615384617,2015-04-03
2015-04-17,4485.366,111.551,69.829,4303.986,0.01237979307721317,0.017132212750816417,28.076923076923077,27.307692307692307,2015-04-10
2015-04-24,4489.695,201.073,114.148,4174.473999999999,-0.011224893259109628,0.017542324336527918,28.46153846153846,28.076923076923077,2015-04-17
2015-05-01,4471.499,245.426,92.224,4133.848999999999,-0.023797463344739388,0.017156938555155463,28.46153846153846,28.46153846153846,2015-04-24
2015-05-08,4472.703,229.131,84.722,4158.85,-0.023908728125104747,0.01567537784355535,26.53846153846154,28.46153846153846,2015-05-01
2015-05-15,4501.188,205.392,92.129,4203.667,-0.01851105776942293,0.013951141371034866,25.0,26.53846153846154,2015-05-08
2015-05-22,4480.384,173.749,154.345,4152.29,-0.02225802226143906,0.011583055754271218,23.076923076923077,25.0,2015-05-15
2015-05-29,4463.981,163.581,128.828,4171.571999999999,-0.02232413453387297,0.008309715116936603,19.23076923076923,23.076923076923077,2015-05-22
2015-06-05,4465.36,184.099,95.389,4185.871999999999,-0.018083552130656412,0.005188963020774733,17.307692307692307,19.23076923076923,2015-05-29
2015-06-12,4468.005,172.918,80.453,4214.634,-0.028097953780642115,0.000374417538732237,13.076923076923077,17.307692307692307,2015-06-05
2015-06-19,4487.817,251.369,110.708,4125.740000000001,-0.04117193110387916,-0.004403501575073263,9.23076923076923,13.076923076923077,2015-06-12
2015-06-26,4495.055,240.762,136.642,4117.651000000001,-0.03827615161559158,-0.010346169818965375,7.6923076923076925,9.23076923076923,2015-06-19
2015-07-03,4479.13,212.135,93.411,4173.584,0.017035278146613136,-0.013988955235626358,4.230769230769231,7.6923076923076925,2015-06-26
2015-07-10,4481.289,173.642,145.47,4162.177,-0.004132312087158301,-0.01710547144521462,3.4615384615384617,4.230769230769231,2015-07-03
2015-07-17,4493.605,175.706,103.217,4214.682,-0.010917292277818739,-0.018897554934063223,0.7692307692307693,3.4615384615384617,2015-07-10
2015-07-24,4500.503,183.203,112.695,4204.605,0.01332843739389689,-0.017008837191524264,4.615384615384615,0.7692307692307693,2015-07-17
2015-07-31,4485.48,203.378,86.429,4195.673,0.012826708474127427,-0.014191593205457586,5.384615384615385,4.615384615384615,2015-07-24
2015-08-07,4486.329,198.755,86.869,4200.705,0.0007756467793075919,-0.012292795135887406,6.538461538461538,5.384615384615385,2015-07-31
2015-08-14,4489.25,207.989,64.411,4216.85,-0.0064574014440121905,-0.011365590803163505,8.846153846153847,6.538461538461538,2015-08-07
2015-08-21,4487.208,142.076,84.36,4260.772,-0.001339001165553203,-0.009756435334249204,11.153846153846153,8.846153846153847,2015-08-14
2015-08-28,4475.105,119.147,68.719,4287.239,-0.0007046342465842767,-0.008093396850611613,11.538461538461538,11.153846153846153,2015-08-21
2015-09-04,4475.886,122.263,70.33,4283.293000000001,-0.013160767135222105,-0.007714721081732052,11.923076923076923,11.538461538461538,2015-08-28
2015-09-11,4478.213,76.256,68.129,4333.8279999999995,-0.010061519898866339,-0.006327303090826223,12.692307692307692,11.923076923076923,2015-09-04
2015-09-18,4487.809,179.99,82.181,4225.638000000001,-0.007371880173365702,-0.003727299173094419,14.23076923076923,12.692307692307692,2015-09-11
2015-09-25,4497.484,164.941,144.297,4188.246000000001,-0.03648799928075368,-0.0035897489934915033,15.384615384615385,14.23076923076923,2015-09-18
2015-10-02,4484.111,198.716,199.614,4085.7809999999995,-0.07059622356482279,-0.010330633740525036,10.76923076923077,15.384615384615385,2015-09-25
2015-10-09,4486.185,87.139,115.434,4283.612,-0.013704761528947765,-0.01106697600527807,9.23076923076923,10.76923076923077,2015-10-02
2015-10-16,4504.704,57.54,90.184,4356.98,0.012237586744244014,-0.009285831465119397,12.307692307692308,9.23076923076923,2015-10-09
2015-10-23,4501.372,57.086,151.082,4293.204,0.028044944989042937,-0.008153792419338933,12.692307692307692,12.307692307692308,2015-10-16
2015-10-30,4489.339,35.586,155.316,4298.437,0.039042534023755286,-0.006137190453982943,14.615384615384615,12.692307692307692,2015-10-23
2015-11-06,4489.702,44.215,107.406,4338.081,0.042193490681267966,-0.002951202461524453,18.846153846153847,14.615384615384615,2015-10-30
2015-11-13,4492.012,96.449,83.13,4312.433,0.025545006403428147,-0.0004894787809521197,21.153846153846153,18.846153846153847,2015-11-06
2015-11-20,4486.721,112.494,121.961,4252.266,0.02379202803694502,0.0014436773115477433,22.692307692307693,21.153846153846153,2015-11-13
2015-11-27,4477.088,154.215,100.152,4222.721,0.01218676380266274,0.0024353233153359757,22.692307692307693,22.692307692307693,2015-11-20
2015-12-04,4478.069,217.267,84.184,4176.618,-0.0022132173018869464,0.003277442533284834,23.46153846153846,22.692307692307693,2015-11-27
2015-12-11,4480.436,175.746,87.963,4216.727,0.0004964797600273559,0.004089596353199733,24.615384615384617,23.46153846153846,2015-12-04
2015-12-18,4489.593,266.187,102.004,4121.402,-0.00105200089923874,0.004575740912747961,24.615384615384617,24.615384615384617,2015-12-11
2015-12-25,4496.523,266.131,178.331,4052.0609999999997,-0.016057214568244375,0.006147339736787137,26.153846153846153,24.615384615384617,2015-12-18
2016-01-01,4486.587,324.846,277.446,3884.295,-0.07183363892686015,0.00605215393970734,25.76923076923077,26.153846153846153,2015-12-25
2016-01-08,4486.606,337.737,126.584,4022.285,-0.034188105589602,0.004476512088887784,23.846153846153847,25.76923076923077,2016-01-01
2016-01-15,4501.695,302.24,84.416,4115.039,-0.02392583216247073,0.0016947106345251105,21.153846153846153,23.846153846153847,2016-01-08
2016-01-22,4488.84,318.749,106.627,4063.4640000000004,-0.03414454140776156,-0.003089096011382927,17.307692307692307,21.153846153846153,2016-01-15
2016-01-29,4482.349,337.973,89.304,4055.072,-0.03408531286733159,-0.008714315003004996,12.692307692307692,17.307692307692307,2016-01-22
2016-02-05,4483.495,312.633,62.461,4108.401,-0.02221846663250511,-0.013669080950218305,6.538461538461538,12.692307692307692,2016-01-29
2016-02-12,4486.278,276.161,47.974,4162.143,-0.013058317958434143,-0.01663856743959233,5.0,6.538461538461538,2016-02-05
2016-02-19,4483.629,242.35,52.098,4189.181,-0.016945115085674575,-0.01977219383363999,0.0,5.0,2016-02-12
2016-02-26,4489.796,216.862,41.065,4231.869000000001,-0.012999196558039931,-0.021709575399847893,0.0,0.0,2016-02-19
2016-03-04,4478.485,229.388,44.546,4204.5509999999995,-0.018554596208260114,-0.02296660454649198,0.0,0.0,2016-02-26
2016-03-11,4481.083,196.297,47.346,4237.4400000000005,-0.022491902810236667,-0.024734941667281518,0.0,0.0,2016-03-04
2016-03-18,4486.333,279.081,48.389,4158.862999999999,-0.015928535718554404,-0.02587929049953657,0.0,0.0,2016-03-11
2016-03-25,4492.857,277.707,70.075,4145.075,-0.01036114802539616,-0.025441131534702097,0.38461538461538464,0.0,2016-03-18
2016-04-01,4482.84,291.912,127.119,4063.8089999999997,-0.0053921861682682875,-0.020330250553271947,1.9230769230769231,0.38461538461538464,2016-03-25
2016-04-08,4484.069,263.537,27.455,4193.077,-0.021361746962763755,-0.019343607581976698,2.6923076923076925,1.9230769230769231,2016-04-01
2016-04-15,4499.729,237.928,16.61,4245.191000000001,-0.025992343948508207,-0.019502570027056503,2.6923076923076925,2.6923076923076925,2016-04-08
2016-04-22,4490.131,337.54,31.971,4120.620000000001,-0.041029669854220935,-0.020032195292168764,2.3076923076923075,2.6923076923076925,2016-04-15
2016-04-29,4474.665,372.499,31.432,4070.7340000000004,-0.05442814107468549,-0.02159702823119599,1.9230769230769231,2.3076923076923075,2016-04-22
2016-05-06,4477.27,323.794,35.592,4117.884000000001,-0.0520926452347702,-0.023895041969831762,1.1538461538461537,1.9230769230769231,2016-04-29
2016-05-13,4478.411,305.842,31.533,4141.036,-0.040556247926981995,-0.026010267352027754,0.0,1.1538461538461537,2016-05-06
2016-05-20,4473.741,277.289,63.92,4132.532,-0.028561723139108035,-0.02690385258690725,0.0,0.0,2016-05-13
2016-05-27,4461.111,257.092,65.797,4138.222000000001,-0.02021348000199027,-0.02745879746721112,0.0,0.0,2016-05-20
2016-06-03,4461.393,259.693,61.186,4140.514,-0.008681893416814215,-0.026699358790946055,0.7692307692307693,0.0,2016-05-27
2016-06-10,4463.542,225.116,41.445,4196.981000000001,-0.00469377740537113,-0.025330272221341012,2.3076923076923075,0.7692307692307693,2016-06-03
2016-06-17,4472.817,305.523,28.313,4138.981,0.004256225537635352,-0.023777598278557185,3.4615384615384617,2.3076923076923075,2016-06-10
2016-06-24,4482.009,331.412,90.386,4060.211,0.0020093021392763306,-0.022826025188966995,4.230769230769231,3.4615384615384617,2016-06-17
2016-07-01,4466.482,346.632,143.206,3976.6440000000002,0.023496747338310343,-0.02060379953461479,5.384615384615385,4.230769230769231,2016-06-24
2016-07-08,4470.605,298.044,83.401,4089.16,0.016489420879942745,-0.017692171239021982,11.538461538461538,5.384615384615385,2016-07-01
2016-07-15,4472.202,307.707,48.357,4116.138,0.00026703350117015005,-0.015672219127508265,13.461538461538462,11.538461538461538,2016-07-08
2016-07-22,4480.973,327.138,79.368,4074.467,0.002704128777887185,-0.012308080771192255,15.76923076923077,13.461538461538462,2016-07-15
2016-07-29,4464.498,316.238,67.687,4080.5729999999994,0.006268976464892338,-0.007639071729686267,23.846153846153847,15.76923076923077,2016-07-22
2016-08-05,4466.793,245.682,68.075,4153.036,0.010805731330263666,-0.002800735070837508,29.23076923076923,23.846153846153847,2016-07-29
2016-08-12,4468.929,252.095,80.174,4136.66,-0.00614138691914094,-0.00015343807023435017,30.76923076923077,29.23076923076923,2016-08-05
2016-08-19,4466.476,241.426,81.337,4143.712999999999,-0.010913003632336726,0.0012041557379788273,32.30769230769231,30.76923076923077,2016-08-12
2016-08-26,4473.84,244.881,95.35,4133.6089999999995,-0.023492864178161314,0.0009518954167349011,32.30769230769231,32.30769230769231,2016-08-19
2016-09-02,4457.907,288.946,171.368,3997.5930000000003,-0.05047508008241791,-0.002262965096003845,30.0,32.30769230769231,2016-08-26
2016-09-09,4459.394,238.152,79.08,4142.162,-0.022741439565414814,-0.00365124680062259,26.923076923076923,30.0,2016-09-02
2016-09-16,4481.635,252.691,64.485,4164.459000000001,0.0013446556178357061,-0.003875213717530255,26.53846153846154,26.923076923076923,2016-09-09
2016-09-23,4473.032,358.603,176.835,3937.594,-0.05135100563015782,-0.007979852776717497,23.46153846153846,26.53846153846154,2016-09-16
2016-09-30,4452.002,339.619,272.277,3840.1060000000007,-0.056620740754928234,-0.014142736476197387,14.615384615384615,23.46153846153846,2016-09-23
2016-10-07,4459.407,342.208,297.964,3819.2350000000006,-0.09338469117659905,-0.022594591249777526,4.615384615384615,14.615384615384615,2016-09-30
2016-10-14,4457.698,342.875,188.671,3926.1520000000005,-0.07812700150637314,-0.028624901634973162,0.0,4.615384615384615,2016-10-07
